Sentence,Label
tokopedia review ulang lapak yg tampil data utama no hp nama yg alamat peribadi lapak yg jujur konsen juang dagang online buyer yg main lindung sesuai undang nomor tanggal april lindung konsumen,negative
beli barang kali package inappropriate content removed barang cacat mo prosedur berbelitx,negative
,positive
duga aplikasi olx rupa hasil susup agen rahasia online shop olx nyebelin tinggal usernya,negative
mudah pilih posisi duduk terima kasih tiket com,positive
beli pulsa blanja com pulsa masuk refund jg tolak trus apply ulang klik sengaja laman refundnya error jd beli tdk refund,negative
udah transfer barang batal krna stok habis dana bilang d proses udah bln uang sya blum tuh maaf ya uang sih gak tpi jdi tipu tmen krja sya jg bnyk yg blnja d lazada klo yg bayar d sih emng bner nyampe brg y klo yg pke transfer hati sya sndiri kecewa ko bukti transfer sbagainya mkasih,negative
jual invoice inv xvi vi hasil tanggal juni dana masuk saldo tokopedia skrg layan refund beli nyata beli terima uang refund dr tokped harap cair dana minggu stlh transaksi selesai masuk saldo review dana harap maklum jelang raya harap langsung proses terimakasih,negative
x beli hp curiga harga murah cek web apple nyata barng sdh pakai te registrasi salah sih giur harga murah barang jenis hp tablet sbgian bekas refurb sayang perusahaaan tdk memverivikasi seller nya main taruh aja beratny indonesia tdak yg lindung konsumen,negative
barang butuh unik sedia jual cari barang harga jangkau kirim cepat bayar aman ngga repot beli jual barang bukalapak,positive
hubung supplier produk minggu status order verifikasi kirim urgent produk hubung cs cuman suruh tunggu informasi kait supplier hubung kena produk laku refund suruh laku retur produk bom kirim,negative
bagus barang cepat proses,positive
good discount,positive
tanggal november kemarin laku mesan bayar lazada beli headset xiaomi more voice of china edition harga idr tarik beli barang voucher diskon gratis bea jasa kirim terang tulis pesan tanggal desember cek nomer resi barang jne warehouse pasuruan alamat pasuruan coba tunggu minggu barang rumah aju komplain cs lazada suruh tunggu barang suruh hubung nyata detik tanggal tanggal januari terima barang kali kali suruh tunggu parah kirim email lazada terima barang terima protes suruh nunggu lgy janji nyata barang suruh tunggu refunds dana cs lazada respon malam email ulas kena barang terima tulis ulas barang terima barang x belanja lazada duanya kecewa buruk belanja lazada mending diskon bayar biaya kirim diskon free ongkir layan mutu seblan refund dana kali kali komplain,negative
satisfactory service and competitive prices as well as the complete product,positive
variasi barang yg harga variasi,positive
belanja bukalapak beli xiaomi mi max nilai belanja bilang lumayan rp laku order laku bayar lapak kemudi alias habis stok bukalapak meberi option mudah uang nila pih k bukalapak ganti barang sesuai pesan catat tanggung biaya harga dr nominal belanja pilih option bukalapak menggati barang sesuai order dibuatin puas percaya aman nyaman belanja terima bukalapak,positive
,negative
usaha yg fasilitas jual beli olx versi user friendly calon beli mudah dlm cari barang yg diinginakan,negative
saran beli ga kecewa banget kecewa banget pesan jam tangan zeca tanggal desember tanggal desember barang nyata barang sedia uang katanyaa proses kerja nunggu dana gak dapet,negative
olx yg aneh susah rumit ulang minat,negative
tinggal konsistensi masingmasing lapak yg tingkat,positive
the company give best service in delivery of my order,positive
awalnye sih iseng beli barang tp klo butuh apapa langsung cari bl kumplit layan pelapaknye ramah yg mah aman uang klo barang gak kirim yag sih qt percaya aj tp klo ude kecewain ya awas aja so far is aje sih maju bl,positive
ane beli speaker harga juta udah bayar tolak karna salah voucher voucher didaftarin email id bersih ane nelfon csnya suruh nunggu goblok online store batal otomatis refund karna voucher aja langsung tolak goblok banget gaada pemberitahuan kek transfer monyet dah online store udah ane butuh barang sulit csnya kagak refundnya kalo milih gapake rating udah ane pilih sampah dah online store yg beli biar bangkrut dah ga ngehargain banget konsumen miskin tuh pegawai kalo gaada beli,negative
jum at tanggal des mes samsung galaxy j nomor pesan private info removed des status pesan proses barang sedia kirim blibli com telepon cs pesan kirim suruh tunggu mohon blibli layan utama barang kirim teman suka shopping online cari online shop layan cepat blibli,negative
pesan speedup pad genius gold tablet blibli com tanggal agustus nomor pesan status tunggu ambil kurir pesan toko online belah yg pesan tanggal received on destination diblibli proses kirim mohon tanggap,negative
platform marketplace indonesia kecewa belanja,positive
aktifitas laku beli lazada gantung jual jual gantung lazada lazada repot jual komisi harga produk wajar prosentase gak wajar alias ngawur bikin rugi jual lazada komisi ongkos kirim ongkir nanggung jual komisi ingkir gak wajar parah bikin rugi jual ribet isi form klo dibalikin ongkirnya ongkir dibalikin ongkir form claim ongkir gak aktif tanggung ongkos kirim rugi,negative
ok banget,positive
beli hubung jual langsung repot hubung buka chat cod update an tampil modern yg mudah rumit mohon olx,negative
beli iphone gb oppo f tanggal maret bayar dp tanggal maret udh masuk tagih sampe tanggal april barang nya nyampe gimana niihhh bayar musti cepat x jam proses kirim super lambaattt,negative
belanja bukalapak dana aman layan cs cepat pilih barang harga saing indikator popularitas barang reputasi jual,positive
bagus online shop bagus sangsi jual bilamana no resi nya invalid krn rugi beli,positive
keluh kendala selesai tim bukalapak com cepat tanggap,positive
olx versi lbh ribet bnyk tolak iklan tdk sperti yg,negative
takut uang,positive
i shop here twice and get a nice experience,positive
pesan brg dr tgl juli sd tgl juli blm jg klo onlen yg yg murah tolong lazada sistem klo gin trus byk langgan yg pindah onlenshop lho,negative
good job mataharimall com is the best for u,positive
order tgl sampe statusx proses no private info removed coba prtama kali transaksi blibli kecewa proses doang n brapa hri lgi,negative
every menu on the website is on point never had connection problem when shop here safe easy trusted,positive
bukalapak layan gak ribet pokok nya bukalapak proses pesan langsung terima kasih bukalapak,positive
ntah sepi jual,negative
sipp suka brlanja blibli proses cepat free ongkir palayanan muas pokok gk rumah belanja tinggal klik blibli com aja,positive
kembang bisnis ecommerce skrg usaha lomba saing jaring nasabah jaga purna jual produk yg tawar nasabah pilih seller yg reputasi,positive
produk,positive
mes barang tanggal kirim tanggal no pesan private info removed bayar cod barang pesan rumah estimasi golong tanggal juli kirim normal kota lelah keluh blibli tanggap kecewa usaha blibli profesional konsisten hadap tanggal estimasi barang kecewa berat belanja blibli estimasi blibli tanggung,negative
puas layan bukalapak mudah percaya pilih produk sedia sukses,positive
bukalapak yahui suka suka,positive
layan jual tingkat,negative
sy sen barang tp ga ga fungsi arti sy beli barang bangke donk mw balikin ngisi formulir online nya ga masuk kecewa sy kena tipu jg kl dituker ya tolong jng bikin sulit kl ken jual nya laku jng sulit ga kacau lazada,negative
gin beli barang pake ongkir pake mikir x blibli full ongkir dapet point murah,positive
transfer uang rekber kena fee bank transaksi batal ulah seller tarik uang kena fee bukalapak pakai kartu kredit kena fee bukalapak stock barang uptodate,negative
dikembangkang segi aman transaksi utama sisi retur beli,positive
berangkat beda degan boarding time tiket tipu untung nya menreview,negative
transfer dri tanggal sampe skrang udh tgal jga nyampe lamaa bgt sih,negative
haduhhh sen polo shirt web tulis stok eeee stelah hr dpt email klo salah itemx hbis dana refound tp potong hadehhh cek ulang web lahhhh nyata stokx kacau ni sistemx dah hr jg blm dkirim e comerce belah hr dah hmpir brangx yahhh diskon n barang emang oke vip tp klo layan bgni y pikir lagiii broo,negative
belanja bukalapak mudah cari sesuai barang cari harga murah plus harga dinego aman bank,positive
rupa langgan tiket com nyaman transaksi situs tampil nyaman akses cepat softlayer asa website akses pc smartphone jaga integritas kualitas layan,positive
blibli promo blanja no jd blanja aja blibli puas,positive
tipu jual,negative
hubung cs bilna orami berkali order barang selip barang bilna orami tutup ganti usaha,negative
pake tiket com mesan tiket mudah nih yg bgt pulang pergi pake kereta api,positive
nya x transaksi sukses nominal jutaan jutaan pikir aman aja lazada putus utk beli ipad air nyata salah percaya rusak pesan batal nominal juta proses refund x jam utk investigasi tunggu for another days wtf cs bertele alas az hafal liat comment fb instagram email balas live chat ga yg bantu suruh tunggu tunggu tunggu ga uang coba contact ceo magnus ekbom tanggap nya singkat padat uang nama lazada blacklist bukalapak tokopedia proses refund x jam berminggu hitung ga masuk akal sistem nya sistem error human error korban refund orang korban juta orang korban makmur lazada,negative
belanja suplemen fitness lazada nomor order tanggal pesan desember bayar indomart janji pesan terima tanggal desember nyata terima desember kali hubung lazada hasil kali live chat chat rk lukman ardiansyah iskandar tanggal desember jam chat ey wenny vega informasi x jam chat rk puput utami tanggal desember jam informasi informasi email x jam nyata cek kantor jne bandar lampung nomor resi tgrx private info removed nyata terima nama orang pura salah kirim nama orang kirim nama orang usaha barang usaha bukti barang terima lapor lazada ceklist terima tipu barang terima lapor lazada terima penipuuuu moga lekas bangkrut usaha cepat masuk penjara,negative
x alami transfer barang ongkos kirim barang via gojek barang gojek bayar rugi bayar x ongkos bukalapak,negative
kirim barang cepat oke barang yg sesuai yg robek,negative
transaksi beli smartphone tgl februari kemarin sistem bayar cicil via kartu kredit bri masuk email billing tagih cantum tagih full payment nilai transaksi beli smartphone beli tanggal februari kemarin arti sistem bayar transaksi kemarin cicil mohon cerah thank s,positive
the best ol shop,positive
transaksi gagal uang kunjung tokopedia dikomplen jawabanya peroses kait unag tokopedia,negative
bukalapak barang jamin aman khawatir bayar cc kadang verifikasi security code hp tinjau ulang bijak,positive
beli barang x kualitas sesuai deskripsi profile tulis review comment jual approve hapus kena kirim barang masuk ok,negative
belanja kali status terima mantap,negative
jual hotel kamar hotel milik kamar,negative
pesan tanggal april kemarin jam tangan sa dual time ongkir paruh harga jam nya sore kantor kupang ntt tgl april minggu pas estimasi pemberitahuan email packing rapih bubble wrapnya bagus chek kardus kartu garansi buku pandu setting jam analog nya normal setting jam digital lampu jam tanggal mati tombol biji gak fungsi gimana sih nih daaris shop iya jam rusak jual kirim check kualitas ngasal banget minat refund karna ongkir nya kirim jkt ntt banding ongkir mending servis jakarta refund barang payah rusak kecewa lazadut,negative
laku proses refund sangaaaat proses sesuai janji,negative
nanya nih kalo belanja blibli cicil tp ga pake kartu kredit transfer rekening blibli transfer sesuai tanggal yg blibli kah barang transfer hasil terima kasih,negative
kali order zalora kecewa karna ukur sesusai pdahal uku yg kasih yg kali pakai produk cacat apes barang spt pelayananya lambat,negative
