Sentence,Label
akses lambat,negative
kembali barang susah karna toko alamat,negative
sangat kecewaaaa bangett pengiriman barang lamaaaaaa sekaliii tidak sesuai dengan waktu estimasi nya dan melebihi sampe  hari lebihhh dari waktu estimasi nyakecewaaaa,negative
sangat bantu urus saya moga berkah,positive
proses kembali dana super ribet dr desember smpe detik kembali dana beli mesin jahit janome  jt kelar lg biaya kirim kembali rp    kembali voucher rp   stlh complain dikembalin rp    masih ttp korupsi kan bener team nya g teliti pdhl resi udh serta dan barang mesin jahit masuk akal ngirim mesin jahit rp   itu smpe blm jg proses customer service nya kayak robot g yg sifat solusi standar tunggu aju cek tunggu kabar  hari proses  hari bla bla abis  hr msh suruh nunggu lg  hari pdhl sblm proses  hr udh digantungin duluan   bulan hadeeeh csnya super bantu not based on personality krn csnya model sama g yg sifat bantu based on management simpul managemen lazada g profesional standar layan customernya bawah tokopedia bukalapak lebih berhati beli barang lazada nilai uang lmyn kl retur ribet banget,negative
untuk konsumen yg setia souvenir marchandise berlebel bukalapak,positive
belanja blibli com salah pilih barang reques refund full kartu jawab tidak bisa kembali voucher guna voucher lebih nominal nama paksa belanja belanja lazada proses refund proses lazada cepat voucher kecewa blibli com belanja blibil com rekomendasi kenal keluarga blibli com transaksi blibli com ingat hati dasar respon blibli com paksa lanjut pesan tawar refund voucher harus kembali dana kartu kredit ya sudah anggap sial ajar,negative
shoping in tokopedia make me so easy for transaction by online,positive
sangat muas belanja blibli com layan cepat komplain handling ramah muas kualitas barang bagus rekomendasi belanja blibli com ga kecewa belanja sini repeat order sini thanks blibli com,positive
saya habis order tanggal  agustus kemarin kirim yah tanggal  ini barang sampe sampe udah minggu tingkat proses tuju review lain order langsung proses tunggu besok lagi proses kirim cepat biar senang,negative
tampil layan mudah paham konsumen proses transaksi mudah,positive
saya senang belanja di bukalapak transaksi mudah aman percaya,positive
sedia layan marketplace yg beli jual lancar aman cepat respon cepat layan kirim layan bayar lengkap,positive
kualitas jamin barang mes online matahrimall com langsung gerai matahari departemen store,positive
tidak recomend seller dan hati kalau berbelanja di seller ini karena seller nya tidak bertanggung jawab,negative
saya beli barang mahal nomor mesan private info removed beli tgl  desember status ambil kurir komplain ambil kurir kirim cs blg update jadi malam cek ulang pesan saya batal alas stock barang pesan habis terlalu sekali kemarin habis beli alas sellernya update data barang orang gudang sangat beranta keluar dana barang tsb cc bilang kembali dana cc cepat itu nama tahan uang orang sangat tidak profesional dan bisa aju ke jalur hukum tolong ya blibli kalau memang tidak bisa benah cara jual kalian lebih baik tutup saja,negative
kartu tidak terdeteksi jadi jam gk cocok sudah coba cari di yutube tutorial tetap gk bisa akhirnya nyesel deh beli,negative
kualitas barang bagus packing kirim bagus tapi konfirmasi bayar transfer kirim lambat overall bagus,positive
respon cs sdh bagus tingkat layan prima,positive
bener tokopedia toko online percaya cepat muas,positive
mataharl very good,positive
beli asus fonepad  lazada casing lindung layar tanggal  mei  terima email langsung bayar via mandiri banking situs lazada konfirm bayar  tanggal  mei  cek via email status mesan msh verifikasi laku konfirmasi via email turut cs screen shoot file jpg buka kirim email lain kalo g transaksi olshop ini lambat buang waktu moga batu buyers beli via olshop,negative
lengkap semua metode bayar agam metode nyata responsif produk nya kontrol diskon dibanyakin biar joss ahahaha,positive
mainannya rusak gak bisa dipake,negative
good service trusted and have advantage on free delivery,positive
jos gandos,positive
percuma pakai box extended kardus unitnya tetap aja penyot kecewa lah kasih bobble warp kek,negative
sering nyari butuh hari sini kalau barang ga sampe kecewa uang kembali,positive
harga tiketx murah banyak situs tiket online lain website app mobilex easy to use cool,positive
barang ok packing rapi brng sesuai dgn pic moga awet manfaat terima kasih blibli com,positive
ga tahan lama mgg setelah beli sudah rusak,negative
lama belanja kendala sih cuma jadi yg bikin emosi pre order nmax tp oke walau kirim telat banding yg lain gratis mah nunggu gpp lah mungkin yg benah blibli barang yg blibli sendiri tp vendor yg trus pantau,positive
fast good service,positive
bukalapak hadir fiturfitur jadi bukalapak ecommerce lengkap penuh butuh langgan nyaman belanja online,positive
batik air via indonesia flight take off kru bandara sigap hubung jadwal berangkat saya terimakasih perhati smoga perhati layan konsumen layan prima,positive
kualitas product rata ok  kali kecewa kualitas product malas kembali product,positive
sudh curang tipu dalam sistem jual beli jamin langsung bisness negri tanah air indonesia baik dukung bukalapak dukung produk dlm negeri,positive
setelah kemasan dibuka tercium aroma kecoa yg sgt menyengat entah apakah mata bor disimpan di tempat yg bersih atau tidak,negative
kecewa penjual ga tanggung jawab komplen berhari� gada solusi,negative
saya ratih pusparini malam mesan laptop lenovo g amd e bid mohon batal saya bayar cicil saya telfon kartu kredit blokir beli blibli com mohon direspon batal beli bayar saya merespon jalur hukum batal nomor pesan  batal batal sekarang terima kasih,negative
inv  xvi xii  syaa konfirmasi bayar bisa kapokkkk belanja di tokopedia,negative
wow saya senang belanja blibli com butuh sehari fashion elektronik,positive
frame kacamata nya kurang bagus tipis sptnya gampang patah ngakbseperti kacamata pada umumnya,negative
respone sellernya sangat cepattapiga bisa dipasang di hp saya dideskripsi  inch bisa eh ternyata pas dateng di pasang di hp samsung a ga muat dan pas baca dalemnya maks ktnya  inch sama buat maen cod rada ngadat pas maen ml lancar jaya padahal pengen maen cod nya,negative
cara gampang belu tiket ka harga murah,positive
mudah belanja ol zalora tinggal klik barang,positive
pesan  yg datang  karung sbagian banyak yg bolong ga bisa buat beras lagi,negative
packingnya aman barang pecah,positive
sudah kali booking tiket pswt tiket com jalan lancar issued tiket jg cepat dan yg senang kalo tiket com kasih diskon smg kasih diskon yaaa,positive
suka banget produk bagus layan bagus,positive
fitur nego harga tentang inappropriate content removed interaksi beli jual pasar rakyat kini inappropriate content removed interaksi bukalapak usung dunia digital terima kasih jaga tradisi pasar rakyat,positive
proses barang sampe pengirimanmya lamaaa,negative
notrecomedet respon lambat pengiriman lambat penjual tidak ramah janji mau beri bonus,negative
thanks guys,positive
benar sih besok gw order iphone s gw lihat orang posting rugi buyer nya gw mikirmikir dehh order lazada buruk amat gw lazada jual online bagus ternyataa aja,negative
kualitas chargeran jelek bangettt baru tiga hari pakai sudah rusakk,negative
apakah bayar barang cash,positive
fast and simple,positive
tadi ragu tp pas jamin uang  mudah cair jadi belanja trs maju trs bukalapak,positive
lama belanja tokopedia lancar lancar saja ini so far so good jual abal situs online besar indonesia ini harap teliti hati hati untuk tokopedia tingkat layan beli kendala harus fast respon beli butuh barang sudah bayar tingkat customer service nya sukses utk tokopedia,positive
saya transfer beli hp   juta chating customer servis baik minggu barang komplain via email udah respon ditelp juga trus gimana nih solusi kawan lapor,negative
blibli salah kirim handphone mes laptop selesai blibli muas bantu chat tamu blibli uang kembali action beli laptop kota butuh itu selain proses cepat blibli voucher ganti jerih payah kirim ulang handphone sebut mantap blibli com eh iya informasi alami situs elev ia puas layan nya maaf repot tinggal kerja jam kerja kirim produk salah paksa beli produk salah,positive
kualitas barangnya mengecewakan,negative
ga rapi bnyk yg item,negative
kecewa dgn cs bukalapak layan yg lambat,positive
fast respon chat sma lapak barang jamin sesuai yg kmu mau harap smoga sistem cod ya sumatra hehe thanks for bukalapak,positive
jadwal berangkat garuda tanggal  juni  booking   berangkat h ubah jd   pemberitahuan tiket com maskapai garuda kami kecewa alam ini sehingga tiket hangus,negative
barang sangat jelek  tipis kaku  tidak elastis  tidak sesuai dengan harganya  saya sangat kecewa berat  jangan sampai beli ini disini lagi,negative
kali beli barang vip plaza awal ragu review komentar pedas coba beli sepatu lusa barang rumah diskon neko puas deh belanja vip plaza nyesel kalo kgk nyoba,positive
kapok belanja vip plaza buat belanja pikir deh bnayak market place reliable cs nya responsive sekitar  transaksi no problem beberapa transaksi brg habis tunggu dr warehouse supplier brand kait rasa well cancel saja dapet refund  kalo salah tapi yg tiga order  desember detik  desember  dtg barang boroboro kirim aja sana yang parah cs nya bisu banter normatif harap tunggu yang tanya tunggu kapan kejelasanan asal tau aja haraga barang ga murah or benerbener diskon product mac dinaikin dulu harganua counter trus sale product nike adidas buka aja web map active barang lengkap percaya karena product asal dri distributor sebut gak stock sendiri,negative
loadinyna lot,negative
beli  kotak isi total  buah pie terdapat  buah pie yang sudah jamuran padahal paket langsung dibuka sesaat setelah diantar kurir dan expire date juga masih  bulan lebih coba cek ulasan banyak pembeli juga mengalami kendala pie berjamur jelek sekali kontrol kualitas pie susu ini kasian reputasi toko ini ikutan rusak garagara produk yang tidak dijaga reputasinya oleh pemilik produk maaf ya kaka penjual ini ulasan jujur mungkin bisa disampaikan kepada produsen produk agar memperbaiki kontrol kualitas produknya,negative
diskon mas akibat harga yg jual mahal,negative
bagai jual lapak  kali temu kendala mana customer service bukalapak tindak lapor lapor dasar plagiat produk  user beda lapor tgl  januari telah lapor terima email balas tindak lanjut   lapor feedback tgl  februari satu user plagiat tutup akun mereka aktif customer service sampah rubah nama unsupported customer service,negative
pesan sony xperia z no pesan  transaksi bayar selesai tanggal  juli status pesan tulis tunggu ambil kurir bukan buru tapi tau daftar barang jne makan  x  jam no resi tang kalau no resi kirim cepat lega hati customer mohon klarifikasi pesan saya,positive
aku masih ragu belanja blibli com soalx beli smartpone  jt transfer bank bri takut barangx gg sesuai deskripsi foto supercopyreplika refurbish takut refundx belit belit kan apakah barang cepat selamat karna butuh banget nih csx ramah and fast respon gg ya,negative
alam kali mes tiket pesawat traveloka ragu  menit transfer biaya tiket langsung eticket ga nyesal deh mesen traveloka best of luck,positive
pia nya sudah sampai kak tp pas di buka pada hancur smua padahal sudah di bubble wrap,negative
saya kali belanja mataharimall com layan muas terima kasih layan kerjasamanya ini mataharimall com toko online shop baik seasia tenggara,positive
lilinnya kecil tdksesuai gambar pdhl sy perlu angka  yg sesuai gambar buat nemenin angka yg lainnya,negative
patah waktu mau di kencangkan,negative
fast respont to customers and i can find my wishlist and save easy if i open this web their customer service always help customer,positive
giur barang murah lajada mantan langgan super setia lajada beda duli beda sekarang mantap banget pokok jijik barang palsu kirim super duper long seller jijik tampung lajada wawwwww mantap,negative
sering disconnect kadang tidak berfungsi autocatch,negative
transaksi cek aman hindar resi transaksi palsu hanya mohon bisa bebas biaya admin kode unik nominal rupiah bukalapak kembali beli dan proses tambah saldo bukadompet mohon tambah dana via gerai retail alfamart indomaret dll selain itu bukalapak ok thanks,positive
layan nya mudah belanja bukalapak,positive
brang banger nyampe nya mnding blanja lngsung saya order brang dari liar negri liat testimoni org cpet pling lma  mngguan eh suruh nunggu  alas brang dr seller international lazada jempol deh tmbah jempol kaki skalian,negative
nyesel kecewa nyaranin tmn sen tiket pesawat traveloka proses refund layan customer service berbelit ga jelas dlm proses maskapai sdangkan call maskapai info refund mrka tinggal proses dri traveloka trs aja lempar sini pdhl slama slalu pgn coba sen traveloka tp kali aja udh kya gin cukup jd yg akhir deh,negative
