Sentence,Label
ngehubungin jual musti pake chat cari lokasi susah ampun lha malang lokasi kedetect jakarta kupret banget pajang barang foto ama harga doang nama musti klik nyari barang susah filter susah dipake utama filter lokasi inti olx sammppaahhhh,negative
easy to get information for airplane ticket,positive
tingkat informasi berangkat delay cancel pesawat sedia prosedur ganti tiket pesawat batal berangkat,positive
hi hendra your order has been placed on via dokuinstallment you will be updated with another email shortly when the items are shipped lazada lazada app hi hendra terima kasih belanja informasi pesan nomor order sukses terima moga senang belanja lazada co id detik barang terima bolak telpon terima yg terima ttd nomor resi ga mohon penuh janji costumer biar tunggu yg gak,negative
nyata korban ya lazada pas baca nominal sampe juta bilang tanggal desember order token pln nila rb batal sistem alhasil proses refund dana isi formulir refund online dana direfund bukti transfer ikan lazada temu bayar hati cek transfer males x ya cek mutasi sampe bilang ga masuk dana alhasil complain sekian kali capture screen mutasi transaksi lihat direfund rb beli lazada lagiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,negative
pesan selasa tgl desember harbonas bayar langsung pakai virtual account tanggal desember barang rumah jabodetabek kirim cibinong bogor tgl desember kali beli kali kirim parah,negative
bagus produk harga murah proses cepat,positive
bukalapak jual website dropshipper dropshiper nomor resi supplier sulit mudah sistem dana beli enak resi valid rugi jual dasar pesan masuk dropshiper oper order supplier tunggu nomor resi batas marketplace belah jual beli kali dana seenankny telefon beli terima barang langsung dana resi valid jual dropshipper rugi jual bukalapak dana beli hubung beli kalah marketplace untung jual dropshipper dll,negative
jaman modern bukalapak bantu jual beli yg beli bantu smart buyer all tks bukalapak,positive
laku bayar traveloka e tiket telfon suruh nunggu jam jam traveloka terima saldo ikan bukti,negative
free ongkirnya sy laku mesan vacum cleaner item barang yg sy pilih free ongkir indonesia tp sy laku bayar knp muncul ongkirnya ya ongkirnya lumayan mahal rban sy free ongkir utk produk sj stlh sy check free ongkirnya utk produk vacum cleaner yg sy beli masuk dlm item yg free ongkir jd knp ya utk brg yg sy beli kena ongkir ya mhn info tks,negative
harga kompetitif pilih tarik,positive
jual lapak kali temu kendala customer service bukalapak tindak hadap lapor lapor dasar plagiat produk user beda lapor tgl januari lapor terima email balas nyata tindak lapor feedback tgl februari user laku plagiat tutup akun aktif customer service sampah rubah nama unsupported customer service,negative
isi data rumit proses bayar mudah kirim tiket cepat muas,positive
very fast respon and easy payment generous discount add more variety in product would be nice,positive
belanja bl mudah praktis suka banget deh,positive
tiket com mudah nyaman transaksi lengkap cepat mudah jalan kesan,positive
control admin situs sellernya kirim transfer beli sdh potong parah tdk customer service yg bs hubung kerja nomernya tdk info website luarbiasa buruk,negative
respon time keluh langgan informasi kadang lambat barang iklan sedia transsaksi sukses diberitahu minggu barang kosong,negative
bantu daaan voucher langsung terbit by email d,positive
laku order no pesan apple iphone gb white smartphone refurbish barang bayar agustus detik status tunggu ambil kurir gak kirim tgl kirim tgl cek status ubah cs bukti tipu cs terang nyata merchantnya order barang tgl kali langgan blibli kecewa lapak maksimal udah nyampe,negative
web bikin stress,negative
alam beli barang online blibli com area jakarta muas kirim cepat packaging bagus barang ok takut belanja keren,positive
bingung hrus pesan blum dtg d cek resi kode resi d lacak sy aju komplain kpada jual yg sesal gk da respon dri jual,negative
laku tari dana rekening bca private info removed tanggal november no inv xv xi tgl november email tokopedia hasil transfer rekening tgl desember dana masuk coba kirim keluh cs tokopedia suruh tunggu x jam x jam suruh kirim rekening koran aneh banget coba telp sibuk dana ga nasib,negative
belanja blibli nyaman banding toko online biaya kirim packingan barang promo kadang iur ujung server kuat nampung ramai beli kunjung laku beli harap system priority khusus member premier promo special,positive
bukalapak barang servis dr lapak jg muas kecewa belanja online bukalapak com,positive
alam beli barang blibli com kecewa kirim barang beli kamera nomor order blibli tanggal agustus promo bayar tunggu barang kirim toko tanggal ambil kurir tp blm kirim blibli tanggal ambil kurir tp blm kirim jarak rumah toko merchant menit ambil langsung toko kamera bawa acara wisuda adik lg rekomendasi blibli com layan alam belanja online buruk,negative
belanja aman murah buka lapak,positive
salah on line shop responsif percaya andal custumer two thumb up bl mania,positive
great,positive
well mengamatai timbang putus belanja online pilih jatuh blibli com tgl juli laku transaksi situs online blibli com baca alam barang dikrenakan stock habis laku kece customer care blibli sedia barang nyata barang ready stock customer care blibli muas tunggu proses kirim yangsaya harap makan jakarta moga kualitas barang terima puas layan customer carenya barang terima tulis review sharing tulis july hai kemarin puas silah baca july terima produk pesan note memeasan tv sharp led lclem dispenser green tara terima tv produk kirim sedia blibli dispenser sedia merchant tulis status dispenser mesan maklum blibli pesan merchant butuh ketimbang produk sedia dikirmkan langsung blibli samapai puas layan blibli com oke update kait quality of goods kirim buka paket,positive
sy belanja via online muslim market dukung butuh sy yg halal thoyyiban y,positive
kirim indonesia timur gak gratis blibli com cmn nanggung rb tanggung nama gak gratis kayak ilfil see you blibli,negative
pesan hp bayar kirim barang takut nnti kalo udah bayar barang kredit barang kirim sdangkan uang lunas,negative
bayar dp uang muka pilih metode bayar cicil,positive
untung agen travel online salah transfer nominal uang e tiket uang rekening untung lipat iklan tv jual tiket untung aman bilah tiket agen travel toko gampang temu langsung,negative
harga murah tdk ongkos kirim,positive
pelapaktdktanggungjawab,negative
i like mataharimall its market place very simple and very saving value much more can find in here,positive
beli sepatu vans yg beli tgl proses diba rumah tanggal pm bayangin ya kirim gitu buka made in vietnam pasar tradisional jual dgn harga ga rb beli rb oh god help komplain pas hubung tdk tolong zalora refund return sticker refund tolong refund,negative
nama lazada mantap layan cs nya jutek kayak tau keluh langgan barang pesan kirim cacadnya kayak beli barang bekas aja komplain jarang ditanggapin serius refund dana harga mahal ongkos kirim cuman gratis jabodetabek aja pokok lazada kesini payah aja mikirmikir deh kalo belanja,negative
belanja zalora alhamdulillah muas x order cod kecewa pilih cod parno belanja online takut tipu order kali return barang cacat proses retur cepat cs fast respon via email utk teliti operasional qc customer rugi barang cacat,positive
min belibli com beli sepatu kirim barang belibli com percaya,positive
admin olx hormat terima kasih forum bantu barang butuh sayang jual beli kalo transaksi via sms telpon bahasa kasar kotor kalo beli gantung pilih bahasa sopan santun terima kasih olx,negative
kali belanja blibli com kecewa tanggal maret order mamalove baby walker tgl maret blm terima barang tanggap blibli com suruh sabar mitra belnja online jgn nipu dgn bayar yg transfer,negative
customer service andal call center angkat telfon yg ujung email balas jeda balas barang terima sesuai yg deskripsi halaman produk barang terima barang bekas aneh dadak laku pesan halaman produk tsb hilang sistem lazada cross check kesan laku tipu lazada mengcache halaman dissat ramai kompetisi ecommerce lazada pilih layan kecewa habis image lazada online marketplace yg percaya,negative
gampang takut tipu layan bantu csnya bijak,positive
nanya cable usb ip jual lazada ori,negative
belanja tdk nerasa khawatir krn jamin uang senang,positive
muas,positive
mahal,negative
dear team blibli tanggal agust laku transaksi nomer order metode bayar cc proses konfirmasi proses bayar cepat langsung masuk sms sms notifikasi konversi cicil bank status kirim tunggu jemput kurir wajar bayar laku dr transaksi notifikasi kirim mohon konfirmasi nya prmesanan estimasi kirim barang terima bayar custumer kirim email harap direspon team email blm balas mohon bantu kerjasama nya thq,negative
layan bagus sulit dgn cust service,positive
lancar kendali ribet bandara bayar yg fleksibel nyaman jalan,positive
perbaikin lg,negative
emang udah bener transaksi online bukalapak,positive
layan cepat alhamdulillah blm kecewa tahan yg beda konsumen nyaman belanja buka lapak thanks buka lapak moga sukses,positive
laku bayar tanggal september tanggal september kirim email kali customer care blibli com ongkir gratis tunggu barang ongkir cepat sayang barang yg kualitas layan kecewa putus laku mesan blibli com,negative
bad voucher system can t pay with visa or master for promotional items expired promo voucher but still put on promo banner bad customer service,negative
it takes so long long long time for the refund cause they own mistake to verify the payment they cancel the order but the refund almost month without any sign to do the refund,negative
rewards seller belanja bl,positive
nomor telpon wa langsung hubung,positive
beli earphone xiaomi harga an rbu kirim sesuai jadwal kurir ngeselin ga ngasih tips sisa earphone harga an ribu kualitas inappropriate content removed bassnya telfon dengerin musik diskon tipu,negative
belanja bukalapak aman banding belanja percaya bukalapak kali tipu sukses bukalapak,positive
tanggal desember pkl lunas bayar pesan no order private info removed xiaomi redmi note g lte grey smartphone gb ram gb garansi distributor jasa rpx transfer atm bca konfirmasi blibli com estimasi barang kirim tanggal desember pesan terima status tanggal december tunggu kurir hubung customer care kali tanggal december tim customer care blibli com konfirmasi jasa rpx overload kirim cc customer care blibli com tawar kompensasi biaya kirim kalo terima kompensasi barang terima blibli com gagal penuh janji pesan kirim tanggal desember cc blibli com logistik konfirmasi trustedcompany com harap perhati blibli com kena pesan terima tanggal december hubung customer care kali telpon email livechat koordinasi logistik moga kali obat kecewa blibli com perhati terima kasih br hendra irawan,negative
mudah belanja blibli com pilih produk pilih bayar diskon kecewa belanja blibli com,positive
beli sepatu merek adidas harga murah kompetitor outlet websitenya tera jamin produk asli beli barang sesuai asli,negative
god deh pokok matahari mall,positive
pesan tas vocher yg banner blanja com transfee eh dpt informasi sistem medeteksi reseler pesan batal blanja com parah batal refund kena potong rp barang dapet kaga duit sedot iyah bayang kalo beli alami bantal rp org x x x thn contoh asumsi org beli korban kalo ratus waw,negative
bantu cari barang aman laku jual beli barang,positive
bagus maju bukalapak,positive
layan lambat pesan batal alas trader reseller dicharge back kartu kredit beli saran beli barang promo kupon diskon,negative
