Sentence,Label
di website pampang nyata tulis free ongkir indonesia saya sih gak baca klo syarat belanja minimum gt sedih banget nyata kasih free ongkir nya gak ikhlas dengan embel embel syarat tentu apa beda olshop yg lain hadeh   gak beli,negative
parah langgan ol shop seribet blanja com bayar transfer bank parah abis,negative
jakartajatiwaringin belanja lazada  hlo d sungguh kesan bukan tau mending beli aja toko langsung,negative
belanja  januari  tanggal  januari masuk pemberitahuan pesan batal isi form refund saya email estimasi kembali  kerja minggu chat lazada status refund saya no pesan nama barang metode bayar hubung debit online lazada estimasi kembali dana    kerja kecewa banget belit belit kapok belanja lazada,negative
saya beli iphone  gb blanja com tgl  april  kartu kredit tgl  april tunggu jg kirim resi kirim brg dicancel blanja com dana direfund saldo virtual tari dana dr tanggal  april sekrg  april  dana jg masuk rek kata  kerja udh minggu jg masuk layan yg sgt kecewa cukup blanja com situs jual online yg bagus layan buruk malu kalau jg dlm dana refund tdk masuk ke rek lapor polisi tipu rugi org,negative
koreksi lapak nakal suka pasu resi fiktif dahli salah resi barang kirim tunda kirim,positive
blibli nilai plus barang yg jual kompetitif gratis kirim plosok daerah namun keluh pesan lambat padahal beli smarthphone  rumah no order   pesan senin  agustus  harap tanggal  agustus  rumah saya saya butuh barang oh ya konfirmasi bayar harap koreksi langgan kabur setia salam hangat,negative
bayar tokopedia mesan barang transfer uang rekening an pt tokopedia bank bri mandiri semua no rekening tokopedia kenal saya cek kali kali no rekening kenal tokopedia no rekening d bri mandiri kenal,negative
kirim produk mds nya cepat malam order besok siang sampai,positive
forum jual beli percaya uang aman,positive
nice online shop quick response and delivery and also trusted lots of categories of things for us to buy with many option and also the promo discount is very often too,positive
beli jam harga g mahal sbagai hadiah adik bayar status tunggu ambil kurir bayar tanggal  oktober konfirmasi terima tanggal  oktober tanggal  oktober sms barang kosong serang csnya sms d tawar barang warna beda ok pas cek d sistem barang d cs g tau juga d lapor d informasi palsu d bilang d report d pick up lain barang kosong berani tampil d tv g siap paling jawab mohon maaf ketidaknyamanan anda paksa tulis d langsung d dengar publik lain cs nya sih ok responsif terimkaasih,negative
haven t a clue who they are,negative
tiket com mudah transaksi  website tiket jalan inap dukung web user friendly pilih bayar mudah langgan transaksi web available harga kompetitif terimakasih moga semkin maju promo,positive
barang toko ulas scr detail beli barang jual toko saja mantap,positive
olx yg gak contac person yg hubung jd lbh ribet,negative
udah  kali belanja zalora belanja mudah kerja tinggal pusat kota belanja keluar tawar produk original tidak palsu tambah diskon barang respon cepat kirim barang cepat kategori wilayah pusat kota,positive
orami com order  order barang batal stok barang bilna dropship saja stok barang sesal barang batal jual websitenya harga mahal,negative
bagaimana ini saya bayar traveloka e tiket saat telfon suruh nunggu  jam telah  jam traveloka terima saldo saya saya bukti,negative
i often use the ticket com for my ticket flight it always provides excellent services,positive
ini kali mes barang sesuai pic mesan barang sesuai description di description cotton barang kaos refund refund transfer ampir x telp alas barang qc refund minggu ini,negative
the best online shop i have ever know,positive
beli barang garansi bukalapak barang rusak barang terima bukalapak lepas tangan bantu sekali saran hubung jual langsung mana keman ragu beli sony z no trans private info removed lapor bukalapak no gdc kronologi pakai  temu cacat kamera ada noda hitam liat kondisi indor objek benda warna cerah lapak arena gadget https www bukalapak com arena gadget kabur bantu klaim garansi bukalapak enteng barang konfirmasi terima tanggung bukalapak ikut janji jual unit barang beli retur ganti unit baru karena mas  barang terima aju komplain barang terima tanggal  des  komplain tanggal  des  anda lapak terima ragu jamin aman bukalapak simpul bukalapak cocok beli barang non garansi bukalapak engan jamin aman garansi suruh hubung jual langsung rawan tipu karena tiga bukalapak update cs nya bantu muter ikut sop solusi,negative
fastre,negative
tolong kembali olx yg jngn yg the all new olx krena yg versi ribet pake gps lebay banget pake gps,negative
good,positive
love this company because it is very help me about shoping,positive
sen iphone dgn no pesan private info removed dr tgl  dec sampe blom sampai kali telpon cs blibli yg pasti bilang kirim kirim di telpin lg blgnya tahan bea cukai saya telp lg diblg merchant masalah cs blg lg barang sedia cs yg lg blg barang blm sedia tidak jelas sekali info konfirmasi yg konfirmasi cs yg telpon nama tina oscar msh bnyk yg lain janji konfirmasi yg konfirmasi pihak merchant access shop sebenernya gmn sih pihak blibli juga barang sedia pajang web ini tipu uang gmn kapok belanja blibli bisa blg sesal dari ga tulis review jd tulis review jelek tolong segera konfirmasi kirim barang cepat,negative
ane beli speaker harga   juta udah bayar tolak karna salah guna voucher voucher didaftarin email baru id bersih ane nelfon csnya jawab suruh nunggu  hari goblok online store batal otomatis refund waktu karna voucher aja langsung tolak goblok banget gaada pemberitahuan kek transfer monyet dah online store udah ane butuh barang sulit csnya kagak jelas refundnya lama kalo milih gapake rating udah ane pilih sampah dah online store yg beli biar bangkrut dah ga ngehargain banget konsumen miskin tuh pegawai kalo gaada beli,negative
sudah order brange ga nyampe udah trfer juga gimna nih lazadaa,negative
fitur yg mmbuat bingung pusing,negative
layan muas proses bayar aman barang yg jual jamin keaslianya,positive
online shop yg bantu metode bayar,positive
paling enak belanja bukalpak aplagi pas even diskon,positive
saya mes barang tgl  juni tiba seller bilang order dicancel krna stok kosong status mesan tdk dicancel seller dana tdk kembali inbox seller tdk balas tunggu bijak tokopedia yg klo  verifikasi brg kirim dana direfund otomatis tgl  juli sdh  dana gk direfund komplain cs gk dibalas berani jamin  tokopedia gulung tikar klo cara aja tipu,negative
layan cs cepat tanggap barang sesuai pesan banyak pilih,positive
batal sistem heheheheh,negative
sempet bingung nyari barang antik jadi souvenir ga keliling sini eeeh bukalapak layan seller bukalapak oke banget kooperatif thanks bukalapak,positive
belanja repot rumah d rmh brg lgsg dtg,positive
mesan kali mesan registrasi dahulu akhir percaya deh jd member thanks a looooot tiket com dapetin tiket mudah bikin legaaa,positive
lazada ingkar janji ngejanjiin barang nyampe tanggal eh ga nyampe tu barang kurir lazada nganterinnya rangkak kali yah amat minta pasti email live chat ga guna orang balesannya aja balesan otomatis gitu udah liat orang ngeluhin kek lazada ga niat perbaikin salah lazada ga peduliin keluh konsumen enak dasar tipu,negative
saya tarik beli blibli gratis kirim tahap mesan ok bayar sibuk baru kartu kredit transfer virtual account kaya praktis kalo usul tambah pilih fasilitas sms banking transfer langsung atm sesuai bank beli terima kasih,negative
banyak promo harga,positive
nyata sdh bnyk yg alami tdk menyenanglan yg dgn sy kaya mmg hrs lapor ylki ol shop dgn iming discount tp ujungnya angus karna batal refund dana jg lama fyi kali  transaksi sy batal dgn alas yg sm barang sdh tdk sedia dlm krg dr  hr dr batal sblm nya online shop mcm yg ga update stok brg dagang ky ga becus jual online mndg dagang offline aja pk lapak pasar malem drpd nipu customers ada baik qt blow up keluhan qt media biar ter exposed sm masyarakat luas ga tambah korban,negative
dear bpk ibu ini kirim data lengkap beli motor private info removed  maret  untuk komplain belum informasi kirim kk ktp telp orang dealernya hubungin pas tlp blibli kirim blibli ktp kk kira motor kirim kapan,negative
olshop vitur bagus promo bebas ongkir kirim cepat suka suka belanja mataharimall com,positive
emas barang standard bagus informasi jual spesifik,positive
bukalapak com rupa toko jualbeli online percaya aman cepat saya senang sekali belanja di bukalapak com dan cso bukalapak com fast respons moga depan bisa creative dan inovatif,positive
mataharimall com provide the best deals,positive
komunikatif responsif,positive
puas belanja tokopedia beli barang tokopedia uang transfer barang toko ready lgs telepon sini respon langsung online shop lain ready barang tunggu pemberitahuan telpon ulang kali this is kind of good service from tokopedia will shop with u more next time hopefully it can maintain or even better next time thank you tokopedia,positive
low price on time delivery and original product,positive
saya benar nya ken kredit hp tp takut soal nya byk yg komplen lamban nya kirim saya mohon utama puas beli terimakasih,negative
alam buruk blibli com transaksi beli garmin c tanggal  desember  status no reject call costomer service balas pm akan cek transaksi bayar cc kecewa,negative
klaim costumer care email balas gaya robot tanggap benar kasus karim benzema blm lampau bts pmbayaran tpi wktu jalan coy,negative
yang ngaku tampil olx oke bagus ngasih bintang  akun kloning bayar sumpah tampil olx skrg bikin ribet bikin susah gak bagus sekali guna plisssss kalo petinggi otak mikir alias gak egois balikin tampil simple praktis jangan mau dibodohin disainer yg sekarang,negative
aku buka website notif hadiah gitu lazada aku dpt notif aku spin dpt iphones aku udh ikutin instruksi tapi ga hasil ya comment nya positif semua tp gabisa ya gangerti deh aku bisa direspon ulas aku,negative
beli blibli com id premier member kualitas barang bagus nah kali beli hp dari blibli tuju kembali barang di jemput  kali reschedule jadwal nya ambil barang saya sedang butuh hp ini,negative
blibli batal pesan pemberitahuan konsumen tidak peduli konsumen syarat tentu untung blibli peduli hak konsumen,negative
tanggal  januari  memsan no pesan private info removed salah produk wd specialist contact cleaner  ml tau barang engga kirim via udara terima pesan lewat estimasi blibli rekan logistik blibli konfirmasi blibli blibli konfimasi saya tuju kirim via jalur darat informasi konfirmasi by phone email saya yg nanya mulu cs blibli ticket casemgmt lalu web chat blibli cs yg nama gery cuman jawab very bad bela bela tim kait profesional kerja tim kait lapor yg belum cuman barang pesan masalah banyak tanggung cuman  orang ya barang masalah info barang yg tulis buat,negative
pesan hp bayar kirim barang takut nnti kalo udah bayar barang sampai kredit barang kirim sdangkan uang lunas,negative
everything is important but business is number one,positive
saya kali belanja online lazada kapok kecewa mutu barang tas selempang yg terima jelek cacat saya sdh hub customer service email garansi puas langgan iklan doang respon tdk yg harap nilai barang ga tp konsumen bikin repot utk kirim gudang via ekspedisi saya harap lazada yg ambil alamat trima rumah refund kirim produk yg yg bagus yg tdk cacat saya heran koq ngga quality control thd produk barang yg kirim konsumen mungkin ekspektasi thd produk lazada moga jadi timpa saja yg yg jd korban quality control utk produk yg sdh beli n dkirim konsumen beli betul perhati,negative
namun mudah buyer pilih produk feature filter mahal murah cari produk harga ngacak moga timbang update applikasi lanjut,positive
aman transaksi bukalapak com gratis ongkirrrrrrrrrrrrrrrrrr pls ggwp,positive
ok,positive
tidak log in kode otp ga terus padahal no hp msh aktif email cek sll ga masuk kode otp tolong baik tokopedia,negative
beberapa minggu pesan gitar semarang proses ny mudah tampil site produk n seller nya informatif sampai bom kendala sih barang ukur gede ny sih pusing ya kurir ny banget proses ny tokopedia top banget deh,positive
